丰台,嘉园一里 ,1室1厅,48.11平米,西,精装,有,低,20,1997,马家堡,1,308,64020,38
丰台,翠林三里 ,1室1厅,43.1平米,南,简装,无,中,6,2000,北京南站,1,269,62413,41
丰台,政馨园三区 ,2室1厅,94.9平米,南,简装,有,高,22,2003,宋家庄,1,525,55322,13
丰台,青塔东里 ,2室1厅,70.45平米,西,简装,无,中,6,1996,青塔,0,365,51810,6
丰台,万年花城二期 ,3室2厅,132.89平米,南 北,简装,有,中,9,2005,玉泉营,1,920,69231,57
丰台,珠江骏景北区 ,1室1厅,70.76平米,北,精装,有,低,18,2005,西罗园,1,415,58649,43
丰台,明日嘉园 ,2室2厅,107.42平米,南,简装,有,低,23,2003,马家堡,1,710,66096,9
丰台,风景club ,3室2厅,159.81平米,西南,简装,有,中,15,2007,草桥,1,980,61323,9
丰台,司达小区 ,3室1厅,83.1平米,东南 北,简装,无,中,6,1993,角门,1,410,49339,8
丰台,司达小区 ,3室1厅,83.1平米,东南 北,简装,无,中,6,1993,角门,1,410,49339,8
丰台,珠江峰景 ,3室2厅,119.6平米,东南,精装,有,高,21,2006,岳各庄,0,670,56021,36
丰台,玺萌丽苑 ,3室1厅,126平米,东北,精装,有,中,24,2002,草桥,1,729,57858,8
丰台,新华街五里 ,2室1厅,68.72平米,南 北,简装,无,低,14,2000,看丹桥,1,365,53115,90
丰台,三环新城8号院 ,2室1厅,100.8平米,南 北,精装,有,低,22,2006,玉泉营,1,535,53076,54
丰台,育芳园 ,2室1厅,73.92平米,南 北,精装,无,高,6,1993,玉泉营,1,405,54789,53
丰台,政馨园二区 ,1室1厅,64.77平米,西,精装,有,中,21,2004,宋家庄,1,325,50178,6
丰台,丰台西路41号院 ,2室1厅,61.59平米,南 北,简装,无,顶,6,1996,五里店,0,258,41890,82
丰台,新华街八里 ,2室1厅,79.92平米,西南,简装,有,低,23,2002,看丹桥,1,415,51927,32
丰台,南三环中路 ,2室1厅,79.07平米,南 北,精装,有,高,16,2004,刘家窑,1,418,52865,152
丰台,芳园 ,2室1厅,59.72平米,东 南 西,精装,无,中,6,1995,青塔,0,309,51742,39
丰台,开阳里七区 ,2室1厅,73.93平米,南 北,简装,无,中,6,2002,北京南站,0,520,70337,9
丰台,角门13号院 ,2室1厅,62.74平米,南 北,简装,无,高,6,1995,马家堡,1,335,53395,48
